prompt_id,layer,ctx,kv_head,k_kind,rel,bit_class,abs_delta_k,ek_bin,n_queries,max_es_u0,max_es_future,max_es_lifetime,future_amplified,gain_u0,gain_p50,n_es_nonfinite,fail_s_L1,fail_s_L2,fail_s_L16,fail_s_Lfull
seq_0008,31,64,0,numeric,0.001,,0.0008398437600000001,"[0.0001,0.001)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0008,31,64,0,numeric,0.01,,0.008398437600000001,"[0.001,0.01)",16,0.0014891624450683594,0.0014891624450683594,0.0014891624450683594,False,0.17731422388505272,0.06359011551433207,0,True,True,True,True
seq_0008,31,64,0,numeric,0.1,,0.08398437600000001,"[0.01,0.1)",16,0.015634536743164062,0.015634536743164062,0.015634536743164062,False,0.18616006318815656,0.06676962129720389,0,True,True,True,True
seq_0008,31,64,0,bitflip,,sign,1.6796875,"[1,10)",16,0.3201279640197754,0.3201274871826172,0.3201279640197754,False,0.1905878111372412,0.06836278161333138,0,True,True,True,True
seq_0008,31,64,0,bitflip,,exponent,2.857840190937569e+38,"[10,inf)",16,,2.249716760273202e+37,2.249716760273202e+37,False,,0.07872087345566861,15,True,True,True,True
seq_0008,31,64,0,bitflip,,mantissa,0.00390625,"[0.001,0.01)",16,0.0007448196411132812,0.0007448196411132812,0.0007448196411132812,False,0.1906738280761875,0.0683593749825,0,True,True,True,True
seq_0008,31,256,0,numeric,1e-06,,2.37500001e-06,"[1e-06,1e-05)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0008,31,256,0,numeric,1e-05,,2.3750000100000003e-05,"[1e-05,0.0001)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0008,31,256,0,numeric,0.0001,,0.000237500001,"[0.0001,0.001)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0008,31,256,0,numeric,0.001,,0.00237500001,"[0.001,0.01)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0008,31,256,0,numeric,0.01,,0.0237500001,"[0.01,0.1)",16,0.003970623016357422,0.00940847396850586,0.00940847396850586,True,0.16718412629355053,0.2362351658462218,0,True,True,True,True
seq_0008,31,256,0,numeric,0.1,,0.23750000100000002,"[0.1,1)",16,0.02977919578552246,0.07056403160095215,0.07056403160095215,True,0.12538608698951995,0.1771766253583047,0,True,True,True,True
seq_0008,31,256,0,bitflip,,sign,4.75,"[1,10)",16,0.6035266518592834,1.430095911026001,1.430095911026001,True,0.1270582424966645,0.17953883974171925,0,True,True,True,True
seq_0008,31,256,0,bitflip,,exponent,2.375,"[1,10)",16,0.30176329612731934,0.7150478363037109,0.7150478363037109,True,0.12705822994829147,0.17953882719333517,0,True,True,True,True
seq_0008,31,256,0,bitflip,,mantissa,0.015625,"[0.01,0.1)",16,0.001985311508178711,0.00470423698425293,0.00470423698425293,True,0.12705993651530567,0.17953491209788477,0,True,True,True,True
seq_0009,4,64,5,numeric,1e-06,,5.156250100000001e-07,"[1e-07,1e-06)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0009,4,64,5,numeric,1e-05,,5.156250100000001e-06,"[1e-06,1e-05)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0009,4,64,5,numeric,0.0001,,5.156250100000001e-05,"[1e-05,0.0001)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0009,4,64,5,numeric,0.001,,0.0005156250100000001,"[0.0001,0.001)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0009,4,64,5,numeric,0.01,,0.005156250100000001,"[0.001,0.01)",16,0.00040459632873535156,0.0005395412445068359,0.0005395412445068359,True,0.07846716524803254,0.07324218606534093,0,True,True,True,True
seq_0009,4,64,5,numeric,0.1,,0.05156250100000001,"[0.01,0.1)",16,0.00525975227355957,0.0070133209228515625,0.0070133209228515625,True,0.10200731484024722,0.0952102180261788,0,True,True,True,True
seq_0009,4,64,5,bitflip,,sign,1.03125,"[1,10)",16,0.10681676864624023,0.14242267608642578,0.14242267608642578,True,0.10357989686898099,0.0966748324306591,0,True,True,True,True
seq_0009,4,64,5,bitflip,,exponent,1.754580954436089e+38,"[10,inf)",16,1.8173965657460664e+37,1.5871929914554602e+37,1.8173965657460664e+37,False,0.10358009193882797,0.08251880876945727,0,True,True,True,True
seq_0009,4,64,5,bitflip,,mantissa,0.00390625,"[0.001,0.01)",16,0.00040459632873535156,0.0005393028259277344,0.0005393028259277344,True,0.10357666012973436,0.09667968747524999,0,True,True,True,True
seq_0009,4,256,5,numeric,1e-06,,1.4375000099999998e-06,"[1e-06,1e-05)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0009,4,256,5,numeric,1e-05,,1.43750001e-05,"[1e-05,0.0001)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0009,4,256,5,numeric,0.0001,,0.000143750001,"[0.0001,0.001)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0009,4,256,5,numeric,0.001,,0.00143750001,"[0.001,0.01)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0009,4,256,5,numeric,0.01,,0.0143750001,"[0.01,0.1)",16,0.006300926208496094,0.009797096252441406,0.009797096252441406,True,0.43832529838088613,0.5043859031731924,0,True,True,True,True
seq_0009,4,256,5,numeric,0.1,,0.143750001,"[0.1,1)",16,0.056710243225097656,0.08817243576049805,0.08817243576049805,True,0.3945060370796321,0.4539506300123282,0,True,True,True,True
seq_0009,4,256,5,bitflip,,sign,2.875,"[1,10)",16,1.1594066619873047,1.8026390075683594,1.8026390075683594,True,0.40327188243022655,0.4640387659485903,0,True,True,True,True
seq_0009,4,256,5,bitflip,,exponent,,nonfinite,16,,0.0,,False,,,16,True,True,True,True
seq_0009,4,256,5,bitflip,,mantissa,0.0078125,"[0.001,0.01)",16,0.003150463104248047,0.004898548126220703,0.004898548126220703,True,0.4032592772921328,0.4640502929093515,0,True,True,True,True
seq_0010,18,64,1,numeric,1e-06,,2.50000001e-06,"[1e-06,1e-05)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0010,18,64,1,numeric,1e-05,,2.5000000100000003e-05,"[1e-05,0.0001)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0010,18,64,1,numeric,0.0001,,0.000250000001,"[0.0001,0.001)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0010,18,64,1,numeric,0.001,,0.00250000001,"[0.001,0.01)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0010,18,64,1,numeric,0.01,,0.0250000001,"[0.01,0.1)",16,0.004013538360595703,0.0054378509521484375,0.0054378509521484375,True,0.16054153377524033,0.15020370422716142,0,True,True,True,True
seq_0010,18,64,1,numeric,0.1,,0.250000001,"[0.1,1)",16,0.032109737396240234,0.043503761291503906,0.043503761291503906,True,0.1284389490706914,0.12015342664292912,0,True,True,True,True
seq_0010,18,64,1,bitflip,,sign,5.0,"[1,10)",16,0.6421966552734375,0.8700728416442871,0.8700728416442871,True,0.12843933105466182,0.1201529502868412,0,True,True,True,True
seq_0010,18,64,1,bitflip,,exponent,2.5,"[1,10)",16,0.32109832763671875,0.43503665924072266,0.43503665924072266,True,0.12843933105463612,0.12015304565424881,0,True,True,True,True
seq_0010,18,64,1,bitflip,,mantissa,0.015625,"[0.01,0.1)",16,0.002007007598876953,0.0027189254760742188,0.0027189254760742188,True,0.1284484863199043,0.12014770507043555,0,True,True,True,True
seq_0010,18,256,1,numeric,1e-06,,1.69531251e-06,"[1e-06,1e-05)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0010,18,256,1,numeric,1e-05,,1.6953125100000002e-05,"[1e-05,0.0001)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0010,18,256,1,numeric,0.0001,,0.000169531251,"[0.0001,0.001)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0010,18,256,1,numeric,0.001,,0.00169531251,"[0.001,0.01)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0010,18,256,1,numeric,0.01,,0.0169531251,"[0.01,0.1)",16,0.0014023780822753906,0.0028484463691711426,0.0028484463691711426,True,0.08272091864600643,0.08273673997097698,0,True,True,True,True
seq_0010,18,256,1,numeric,0.1,,0.169531251,"[0.1,1)",16,0.015429019927978516,0.031332969665527344,0.031332969665527344,True,0.09100988659540715,0.0910104139729062,0,True,True,True,True
seq_0010,18,256,1,bitflip,,sign,3.390625,"[1,10)",16,0.30437421798706055,0.6181142330169678,0.6181142330169678,True,0.08976935461366879,0.08976944250991915,0,True,True,True,True
seq_0010,18,256,1,bitflip,,exponent,,nonfinite,16,,0.0,,False,,,16,True,True,True,True
seq_0010,18,256,1,bitflip,,mantissa,0.0078125,"[0.001,0.01)",16,0.0007014274597167969,0.0014242231845855713,0.0014242231845855713,True,0.0897827148322578,0.0897827148322578,0,True,True,True,True
seq_0011,31,64,1,numeric,1e-06,,8.056641625e-08,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0011,31,64,1,numeric,1e-05,,8.056641625e-07,"[1e-07,1e-06)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0011,31,64,1,numeric,0.0001,,8.056641625e-06,"[1e-06,1e-05)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0011,31,64,1,numeric,0.001,,8.056641624999999e-05,"[1e-05,0.0001)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0011,31,64,1,numeric,0.01,,0.0008056641625,"[0.0001,0.001)",16,0.00013875961303710938,0.00016641616821289062,0.00016641616821289062,True,0.17223009204518178,0.12606532510523613,0,True,True,True,True
seq_0011,31,64,1,numeric,0.1,,0.008056641625,"[0.001,0.01)",16,0.0011868476867675781,0.0014162063598632812,0.0014162063598632812,True,0.14731295518190127,0.1059422216856582,0,True,True,True,True
seq_0011,31,64,1,bitflip,,sign,0.1611328125,"[0.1,1)",16,0.02303171157836914,0.027482986450195312,0.027482986450195312,True,0.14293619791577958,0.09805575284030055,0,True,True,True,True
seq_0011,31,64,1,bitflip,,exponent,2.741532741306389e+37,"[10,inf)",16,3.918761507307689e+36,4.6760100235497747e+36,4.6760100235497747e+36,True,0.14294053279992305,0.10288956382057883,0,True,True,True,True
seq_0011,31,64,1,bitflip,,mantissa,0.00048828125,"[0.0001,0.001)",16,6.914138793945312e-05,8.296966552734375e-05,8.296966552734375e-05,True,0.14160156221,0.104492187286,0,False,False,True,True
seq_0011,31,256,1,numeric,1e-06,,3.53515635e-07,"[1e-07,1e-06)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0011,31,256,1,numeric,1e-05,,3.5351563500000003e-06,"[1e-06,1e-05)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0011,31,256,1,numeric,0.0001,,3.53515635e-05,"[1e-05,0.0001)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0011,31,256,1,numeric,0.001,,0.000353515635,"[0.0001,0.001)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0011,31,256,1,numeric,0.01,,0.00353515635,"[0.001,0.01)",16,0.00044536590576171875,0.0007829666137695312,0.0007829666137695312,True,0.12598195427360287,0.12598195427360287,0,True,True,True,True
seq_0011,31,256,1,numeric,0.1,,0.0353515635,"[0.01,0.1)",16,0.004005908966064453,0.0070400238037109375,0.0070400238037109375,True,0.11331631671541591,0.11331631671541591,0,True,True,True,True
seq_0011,31,256,1,bitflip,,sign,0.70703125,"[0.1,1)",16,0.08055782318115234,0.1415863037109375,0.1415863037109375,True,0.11393813665384438,0.11393813665384438,0,True,True,True,True
seq_0011,31,256,1,bitflip,,exponent,1.2029513361853489e+38,"[10,inf)",16,1.3706199570088681e+37,2.4089684092883137e+37,2.4089684092883137e+37,True,0.11393810504049227,0.11393810504049227,0,True,True,True,True
seq_0011,31,256,1,bitflip,,mantissa,0.001953125,"[0.001,0.01)",16,0.00022268295288085938,0.0003910064697265625,0.0003910064697265625,True,0.114013671816625,0.114013671816625,0,True,True,True,True
seq_0012,4,64,4,numeric,1e-06,,3.33984385e-07,"[1e-07,1e-06)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0012,4,64,4,numeric,1e-05,,3.3398438500000002e-06,"[1e-06,1e-05)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0012,4,64,4,numeric,0.0001,,3.3398438500000004e-05,"[1e-05,0.0001)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0012,4,64,4,numeric,0.001,,0.000333984385,"[0.0001,0.001)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0012,4,64,4,numeric,0.01,,0.00333984385,"[0.001,0.01)",16,0.0006635189056396484,0.0012084245681762695,0.0012084245681762695,True,0.19866764293216307,0.21321703171229656,0,True,True,True,True
seq_0012,4,64,4,numeric,0.1,,0.0333984385,"[0.01,0.1)",16,0.005640268325805664,0.009079426527023315,0.009079426527023315,True,0.16887820445967214,0.17299696197454476,0,True,True,True,True
seq_0012,4,64,4,bitflip,,sign,0.66796875,"[0.1,1)",16,0.11346864700317383,0.2066422700881958,0.2066422700881958,True,0.1698711908349065,0.18230096917376082,0,True,True,True,True
seq_0012,4,64,4,bitflip,,exponent,1.136489936396103e+38,"[10,inf)",16,1.9305708901537224e+37,2.840921365436563e+37,2.840921365436563e+37,True,0.1698713581464444,0.1836820345873024,4,True,True,True,True
seq_0012,4,64,4,bitflip,,mantissa,0.001953125,"[0.001,0.01)",16,0.0003317594528198242,0.0006042122840881348,0.0006042122840881348,True,0.16986083975678126,0.18230056753361523,0,True,True,True,True
seq_0012,4,256,4,numeric,1e-06,,9.179688499999999e-08,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0012,4,256,4,numeric,1e-05,,9.1796885e-07,"[1e-07,1e-06)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0012,4,256,4,numeric,0.0001,,9.1796885e-06,"[1e-06,1e-05)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0012,4,256,4,numeric,0.001,,9.1796885e-05,"[1e-05,0.0001)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0012,4,256,4,numeric,0.01,,0.00091796885,"[0.0001,0.001)",16,9.226799011230469e-05,0.00017404556274414062,0.00017404556274414062,True,0.1005132037016196,0.11090216532452601,0,True,True,True,True
seq_0012,4,256,4,numeric,0.1,,0.0091796885,"[0.001,0.01)",16,0.0008780956268310547,0.001652836799621582,0.001652836799621582,True,0.09565636423669477,0.10537004336363581,0,True,True,True,True
seq_0012,4,256,4,bitflip,,sign,0.18359375,"[0.1,1)",16,0.017368555068969727,0.03270864486694336,0.03270864486694336,True,0.09460319356663896,0.10427142204065545,0,True,True,True,True
seq_0012,4,256,4,bitflip,,exponent,3.1236857900945523e+37,"[10,inf)",16,2.955105246782241e+36,5.565088814700546e+36,5.565088814700546e+36,True,0.09460315298526845,0.10427063069445022,0,True,True,True,True
seq_0012,4,256,4,bitflip,,mantissa,0.00048828125,"[0.0001,0.001)",16,4.673004150390625e-05,8.702278137207031e-05,8.702278137207031e-05,True,0.095703124804,0.10400390603700001,0,False,False,True,True
seq_0013,18,64,7,numeric,1e-06,,1.9453125099999997e-06,"[1e-06,1e-05)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0013,18,64,7,numeric,1e-05,,1.9453125100000002e-05,"[1e-05,0.0001)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0013,18,64,7,numeric,0.0001,,0.000194531251,"[0.0001,0.001)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0013,18,64,7,numeric,0.001,,0.00194531251,"[0.001,0.01)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0013,18,64,7,numeric,0.01,,0.0194531251,"[0.01,0.1)",16,0.0009548664093017578,0.00244903564453125,0.00244903564453125,True,0.049085501910059295,0.08932213181535884,0,True,True,True,True
seq_0013,18,64,7,numeric,0.1,,0.19453125100000002,"[0.1,1)",16,0.011935949325561523,0.03061532974243164,0.03061532974243164,True,0.06135749019318323,0.11162325024138296,0,True,True,True,True
seq_0013,18,64,7,bitflip,,sign,3.890625,"[1,10)",16,0.23776483535766602,0.6098599433898926,0.6098599433898926,True,0.06111224683890246,0.11117614991212002,0,True,True,True,True
seq_0013,18,64,7,bitflip,,exponent,,nonfinite,16,,0.0,,False,,,16,True,True,True,True
seq_0013,18,64,7,bitflip,,mantissa,0.0078125,"[0.001,0.01)",16,0.0004773139953613281,0.001224517822265625,0.001224517822265625,True,0.061096191398429686,0.11120605467326562,0,True,True,True,True
seq_0013,18,256,7,numeric,1e-06,,7.2265626e-07,"[1e-07,1e-06)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0013,18,256,7,numeric,1e-05,,7.226562600000001e-06,"[1e-06,1e-05)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0013,18,256,7,numeric,0.0001,,7.2265626e-05,"[1e-05,0.0001)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0013,18,256,7,numeric,0.001,,0.0007226562600000001,"[0.0001,0.001)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0013,18,256,7,numeric,0.01,,0.007226562600000001,"[0.001,0.01)",16,0.0005965232849121094,0.0010356903076171875,0.0010356903076171875,True,0.08254592367740139,0.08360166690588934,0,True,True,True,True
seq_0013,18,256,7,numeric,0.1,,0.07226562600000001,"[0.01,0.1)",16,0.0056629180908203125,0.009840011596679688,0.009840011596679688,True,0.07836254114427721,0.07943148116325438,0,True,True,True,True
seq_0013,18,256,7,bitflip,,sign,1.4453125,"[1,10)",16,0.11028337478637695,0.19162321090698242,0.19162321090698242,True,0.07630417282511612,0.07733979096278432,0,True,True,True,True
seq_0013,18,256,7,bitflip,,exponent,2.4590717922020944e+38,"[10,inf)",16,1.876370206969884e+37,2.954646357264958e+37,2.954646357264958e+37,True,0.07630400271029086,0.08769780751821157,1,True,True,True,True
seq_0013,18,256,7,bitflip,,mantissa,0.00390625,"[0.001,0.01)",16,0.00029850006103515625,0.0005178451538085938,0.0005178451538085938,True,0.0764160156054375,0.082519531228875,0,True,True,True,True
seq_0014,31,64,0,numeric,1e-06,,6.367187600000001e-07,"[1e-07,1e-06)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0014,31,64,0,numeric,1e-05,,6.367187600000001e-06,"[1e-06,1e-05)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0014,31,64,0,numeric,0.0001,,6.3671876e-05,"[1e-05,0.0001)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0014,31,64,0,numeric,0.001,,0.0006367187600000001,"[0.0001,0.001)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0014,31,64,0,numeric,0.01,,0.006367187600000001,"[0.001,0.01)",16,0.0021364688873291016,0.002255082130432129,0.002255082130432129,True,0.33554357452787437,0.2999334931333862,0,True,True,True,True
seq_0014,31,64,0,numeric,0.1,,0.063671876,"[0.01,0.1)",16,0.017090797424316406,0.018040180206298828,0.018040180206298828,True,0.26841988170802417,0.23994679454062537,0,True,True,True,True
seq_0014,31,64,0,bitflip,,sign,1.2734375,"[1,10)",16,0.3482232093811035,0.36756908893585205,0.36756908893585205,True,0.27345135460580516,0.24444917082036016,0,True,True,True,True
seq_0014,31,64,0,bitflip,,exponent,2.166641633129413e+38,"[10,inf)",16,,0.0,,False,,,16,True,True,True,True
seq_0014,31,64,0,bitflip,,mantissa,0.00390625,"[0.001,0.01)",16,0.001068115234375,0.001127481460571289,0.001127481460571289,True,0.27343749993,0.24450683587490624,0,True,True,True,True
seq_0014,31,256,0,numeric,1e-06,,7.2656251e-07,"[1e-07,1e-06)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0014,31,256,0,numeric,1e-05,,7.265625100000001e-06,"[1e-06,1e-05)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0014,31,256,0,numeric,0.0001,,7.2656251e-05,"[1e-05,0.0001)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0014,31,256,0,numeric,0.001,,0.0007265625100000001,"[0.0001,0.001)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0014,31,256,0,numeric,0.01,,0.007265625100000001,"[0.001,0.01)",16,0.002481698989868164,0.0022226572036743164,0.002481698989868164,False,0.34156716805090814,0.18861831895058317,0,True,True,True,True
seq_0014,31,256,0,numeric,0.1,,0.072656251,"[0.01,0.1)",16,0.023575305938720703,0.021115243434906006,0.023575305938720703,False,0.3244773245786687,0.17916771426544073,0,True,True,True,True
seq_0014,31,256,0,bitflip,,sign,1.453125,"[1,10)",16,0.4615788459777832,0.4134138822555542,0.4615788459777832,False,0.317645657446858,0.17539567844829998,0,True,True,True,True
seq_0014,31,256,0,bitflip,,exponent,2.4723640721599435e+38,"[10,inf)",16,,2.9876899519309874e+37,2.9876899519309874e+37,False,,0.08113773920202769,2,True,True,True,True
seq_0014,31,256,0,bitflip,,mantissa,0.00390625,"[0.001,0.01)",16,0.0012407302856445312,0.0011113286018371582,0.0012407302856445312,False,0.3176269530436875,0.17541503901759373,0,True,True,True,True
seq_0015,4,64,5,numeric,1e-06,,4.75000001e-06,"[1e-06,1e-05)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0015,4,64,5,numeric,1e-05,,4.75000001e-05,"[1e-05,0.0001)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0015,4,64,5,numeric,0.0001,,0.000475000001,"[0.0001,0.001)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0015,4,64,5,numeric,0.001,,0.00475000001,"[0.001,0.01)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0015,4,64,5,numeric,0.01,,0.0475000001,"[0.01,0.1)",16,0.0007658004760742188,0.0007715225219726562,0.0007715225219726562,True,0.01612211525149232,0.013291208339337378,0,True,True,True,True
seq_0015,4,64,5,numeric,0.1,,0.475000001,"[0.1,1)",16,0.005745410919189453,0.005785942077636719,0.005785942077636719,True,0.012095601909645802,0.00996639851929318,0,True,True,True,True
seq_0015,4,64,5,bitflip,,sign,9.5,"[1,10)",16,0.11644124984741211,0.11726140975952148,0.11726140975952148,True,0.012256973668147353,0.010099059657045606,0,True,True,True,True
seq_0015,4,64,5,bitflip,,exponent,4.75,"[1,10)",16,0.05822038650512695,0.05863046646118164,0.05863046646118164,True,0.012256923474760989,0.010099109850429618,0,True,True,True,True
seq_0015,4,64,5,bitflip,,mantissa,0.03125,"[0.01,0.1)",16,0.0003833770751953125,0.0003857612609863281,0.0003857612609863281,True,0.012268066405857422,0.010101318359051759,0,True,True,True,True
seq_0015,4,256,5,numeric,1e-06,,1.7968750999999998e-07,"[1e-07,1e-06)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0015,4,256,5,numeric,1e-05,,1.7968751e-06,"[1e-06,1e-05)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0015,4,256,5,numeric,0.0001,,1.7968751e-05,"[1e-05,0.0001)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0015,4,256,5,numeric,0.001,,0.00017968751,"[0.0001,0.001)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0015,4,256,5,numeric,0.01,,0.0017968751,"[0.001,0.01)",16,0.0001697540283203125,0.0004100799560546875,0.0004100799560546875,True,0.09447180175508064,0.10654614720411483,0,True,True,True,True
seq_0015,4,256,5,numeric,0.1,,0.017968751,"[0.01,0.1)",16,0.0015292167663574219,0.003690004348754883,0.003690004348754883,True,0.08510423269109342,0.09593133806619979,0,True,True,True,True
seq_0015,4,256,5,bitflip,,sign,0.359375,"[0.1,1)",16,0.03126811981201172,0.07544064521789551,0.07544064521789551,True,0.08700694208535573,0.09805629564340922,0,True,True,True,True
seq_0015,4,256,5,bitflip,,exponent,6.114448780610613e+37,"[10,inf)",16,5.320015191809022e+36,1.2835592349659136e+37,1.2835592349659136e+37,True,0.08700727379840353,0.09805581880652386,0,True,True,True,True
seq_0015,4,256,5,bitflip,,mantissa,0.0009765625,"[0.0001,0.001)",16,8.487701416015625e-05,0.00020503997802734375,0.00020503997802734375,True,0.086914062411,0.09790039052475,0,True,True,True,True
